pathmap atoms    keys= 1246 nodes=83210 child_items=84455 merkle_hash=0xcdff8af0a38b239c89b10da07ad72621 reused=61 cloned=3846 replaced=324
pathmap atoms    second merkleize: same_hash=true reused=61
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
244	116		116		1.0000		1		0		116
245	122		122		1.0000		1		0		122
246	126		126		1.0000		1		0		126
247	126		126		1.0000		1		0		126
248	124		124		1.0000		1		0		124
249	123		123		1.0000		1		0		123
250	122		122		1.0000		1		0		122
251	121		121		1.0000		1		0		121
252	117		117		1.0000		1		0		117
253	113		113		1.0000		1		0		113
254	113		113		1.0000		1		0		113
255	111		111		1.0000		1		0		111
256	109		109		1.0000		1		0		109
257	108		108		1.0000		1		0		108
258	78		78		1.0000		1		0		78
259	43		43		1.0000		1		0		43
260	38		38		1.0000		1		0		38
261	37		37		1.0000		1		0		37
262	39		39		1.0000		1		0		39
263	37		37		1.0000		1		0		37
264	36		36		1.0000		1		0		36
265	62		62		1.0000		1		0		62
266	97		97		1.0000		1		0		97
267	101		101		1.0000		1		0		101
268	98		98		1.0000		1		0		98
269	97		97		1.0000		1		0		97
270	96		96		1.0000		1		0		96
271	95		95		1.0000		1		0		95
272	98		98		1.0000		1		0		98
273	98		98		1.0000		1		0		98
274	99		99		1.0000		1		0		99
275	98		98		1.0000		1		0		98
276	98		98		1.0000		1		0		98
277	98		98		1.0000		1		0		98
278	97		97		1.0000		1		0		97
279	86		86		1.0000		1		0		86
280	82		82		1.0000		1		0		82
281	79		79		1.0000		1		0		79
282	79		79		1.0000		1		0		79
283	79		79		1.0000		1		0		79
284	78		78		1.0000		1		0		78
285	79		79		1.0000		1		0		79
286	88		88		1.0000		1		0		88
287	90		90		1.0000		1		0		90
288	91		91		1.0000		1		0		91
289	91		91		1.0000		1		0		91
290	89		89		1.0000		1		0		89
291	89		89		1.0000		1		0		89
292	88		88		1.0000		1		0		88
293	88		88		1.0000		1		0		88
294	86		86		1.0000		1		0		86
295	86		86		1.0000		1		0		86
296	86		86		1.0000		1		0		86
297	86		86		1.0000		1		0		86
298	82		82		1.0000		1		0		82
299	81		81		1.0000		1		0		81
300	55		55		1.0000		1		0		55
301	28		28		1.0000		1		0		28
302	23		23		1.0000		1		0		23
303	23		23		1.0000		1		0		23
304	24		24		1.0000		1		0		24
305	21		21		1.0000		1		0		21
306	22		22		1.0000		1		0		22
307	45		45		1.0000		1		0		45
308	70		70		1.0000		1		0		70
309	75		75		1.0000		1		0		75
310	75		75		1.0000		1		0		75
311	75		75		1.0000		1		0		75
312	76		76		1.0000		1		0		76
313	74		74		1.0000		1		0		74
314	75		75		1.0000		1		0		75
315	74		74		1.0000		1		0		74
316	73		73		1.0000		1		0		73
317	72		72		1.0000		1		0		72
318	72		72		1.0000		1		0		72
319	74		74		1.0000		1		0		74
320	71		71		1.0000		1		0		71
321	62		62		1.0000		1		0		62
322	60		60		1.0000		1		0		60
323	58		58		1.0000		1		0		58
324	58		58		1.0000		1		0		58
325	57		57		1.0000		1		0		57
326	57		57		1.0000		1		0		57
327	58		58		1.0000		1		0		58
328	65		65		1.0000		1		0		65
329	66		66		1.0000		1		0		66
330	68		68		1.0000		1		0		68
331	66		66		1.0000		1		0		66
332	64		64		1.0000		1		0		64
333	63		63		1.0000		1		0		63
334	61		61		1.0000		1		0		61
335	61		61		1.0000		1		0		61
336	60		60		1.0000		1		0		60
337	60		60		1.0000		1		0		60
338	60		60		1.0000		1		0		60
339	60		60		1.0000		1		0		60
340	60		60		1.0000		1		0		60
341	58		58		1.0000		1		0		58
342	41		41		1.0000		1		0		41
343	20		20		1.0000		1		0		20
344	17		17		1.0000		1		0		17
345	17		17		1.0000		1		0		17
346	18		18		1.0000		1		0		18
347	16		16		1.0000		1		0		16
348	17		17		1.0000		1		0		17
349	32		32		1.0000		1		0		32
350	52		52		1.0000		1		0		52
351	54		54		1.0000		1		0		54
352	54		54		1.0000		1		0		54
353	53		53		1.0000		1		0		53
354	52		52		1.0000		1		0		52
355	51		51		1.0000		1		0		51
356	51		51		1.0000		1		0		51
357	51		51		1.0000		1		0		51
358	51		51		1.0000		1		0		51
359	50		50		1.0000		1		0		50
360	50		50		1.0000		1		0		50
