pathmap atoms    keys= 1246 nodes=32823 child_items=34068 merkle_hash=0x81d1f09ca72a51c231bfdedcc2da70db reused=152 cloned=2004 replaced=259
pathmap atoms    second merkleize: same_hash=true reused=152
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
364	2		2		1.0000		1		0		2
365	2		2		1.0000		1		0		2
366	2		2		1.0000		1		0		2
367	2		2		1.0000		1		0		2
368	2		2		1.0000		1		0		2
369	2		2		1.0000		1		0		2
370	2		2		1.0000		1		0		2
371	2		2		1.0000		1		0		2
372	2		2		1.0000		1		0		2
373	2		2		1.0000		1		0		2
374	2		2		1.0000		1		0		2
375	2		2		1.0000		1		0		2
376	2		2		1.0000		1		0		2
377	2		2		1.0000		1		0		2
378	2		2		1.0000		1		0		2
379	2		2		1.0000		1		0		2
380	2		2		1.0000		1		0		2
381	2		2		1.0000		1		0		2
382	2		2		1.0000		1		0		2
383	2		2		1.0000		1		0		2
384	2		2		1.0000		1		0		2
385	2		2		1.0000		1		0		2
386	2		2		1.0000		1		0		2
387	0		0		NaN		0		0		0
388	0		0		NaN		0		0		0
389	0		0		NaN		0		0		0
390	0		0		NaN		0		0		0
391	0		0		NaN		0		0		0
392	0		0		NaN		0		0		0
393	0		0		NaN		0		0		0
394	2		2		1.0000		1		0		2
395	2		2		1.0000		1		0		2
396	2		2		1.0000		1		0		2
397	2		2		1.0000		1		0		2
398	2		2		1.0000		1		0		2
399	2		2		1.0000		1		0		2
400	2		2		1.0000		1		0		2
401	2		2		1.0000		1		0		2
402	2		2		1.0000		1		0		2
403	2		2		1.0000		1		0		2
404	2		2		1.0000		1		0		2
405	2		2		1.0000		1		0		2
406	2		2		1.0000		1		0		2
407	2		2		1.0000		1		0		2
408	2		2		1.0000		1		0		2
409	2		2		1.0000		1		0		2
410	2		2		1.0000		1		0		2
411	2		2		1.0000		1		0		2
412	2		2		1.0000		1		0		2
413	2		2		1.0000		1		0		2
414	2		2		1.0000		1		0		2
415	2		2		1.0000		1		0		2
416	2		2		1.0000		1		0		2
417	2		2		1.0000		1		0		2
418	2		2		1.0000		1		0		2
419	2		2		1.0000		1		0		2
420	2		2		1.0000		1		0		2
421	2		2		1.0000		1		0		2
422	2		2		1.0000		1		0		2
423	2		2		1.0000		1		0		2
424	2		2		1.0000		1		0		2
425	2		2		1.0000		1		0		2
426	2		2		1.0000		1		0		2
427	2		2		1.0000		1		0		2
428	2		2		1.0000		1		0		2
429	0		0		NaN		0		0		0
430	0		0		NaN		0		0		0
431	0		0		NaN		0		0		0
432	0		0		NaN		0		0		0
433	0		0		NaN		0		0		0
434	0		0		NaN		0		0		0
435	0		0		NaN		0		0		0
436	2		2		1.0000		1		0		2
437	2		2		1.0000		1		0		2
438	2		2		1.0000		1		0		2
439	2		2		1.0000		1		0		2
440	2		2		1.0000		1		0		2
441	2		2		1.0000		1		0		2
442	2		2		1.0000		1		0		2
443	2		2		1.0000		1		0		2
444	2		2		1.0000		1		0		2
445	2		2		1.0000		1		0		2
446	2		2		1.0000		1		0		2
447	2		2		1.0000		1		0		2
448	2		2		1.0000		1		0		2
449	2		2		1.0000		1		0		2
450	2		2		1.0000		1		0		2
451	2		2		1.0000		1		0		2
452	2		2		1.0000		1		0		2
453	2		2		1.0000		1		0		2
454	2		2		1.0000		1		0		2
455	2		2		1.0000		1		0		2
456	2		2		1.0000		1		0		2
457	2		2		1.0000		1		0		2
458	2		2		1.0000		1		0		2
459	2		2		1.0000		1		0		2
460	2		2		1.0000		1		0		2
461	2		2		1.0000		1		0		2
462	2		2		1.0000		1		0		2
463	2		2		1.0000		1		0		2
464	2		2		1.0000		1		0		2
465	2		2		1.0000		1		0		2
466	2		2		1.0000		1		0		2
467	2		2		1.0000		1		0		2
468	2		2		1.0000		1		0		2
469	2		2		1.0000		1		0		2
470	2		2		1.0000		1		0		2
471	0		0		NaN		0		0		0
472	0		0		NaN		0		0		0
473	0		0		NaN		0		0		0
474	0		0		NaN		0		0		0
475	0		0		NaN		0		0		0
476	0		0		NaN		0		0		0
477	0		0		NaN		0		0		0
478	2		2		1.0000		1		0		2
479	2		2		1.0000		1		0		2
480	2		2		1.0000		1		0		2
481	2		2		1.0000		1		0		2
482	2		2		1.0000		1		0		2
483	2		2		1.0000		1		0		2
484	2		2		1.0000		1		0		2
485	2		2		1.0000		1		0		2
486	2		2		1.0000		1		0		2
487	2		2		1.0000		1		0		2
